name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
AWP | Atheris (Field-Tested),15.389643418467582,240365,0.1580480670591548,0.02981440203322175,-0.11328959900015823,0.11328959900015823
G3SG1 | Demeter (Well-Worn),32.47742922374429,407,0.6764633352603953,0.6630861666089507,-0.24041593076150844,0.24041593076150844
SCAR-20 | Cardiac (Factory New),57.83237117903929,492,-0.032785347879727,0.10987951632198947,-0.19280088573539056,0.19280088573539056
G3SG1 | Orange Kimono (Field-Tested),12.98600892857143,6138,0.4360619201818118,0.7823732123107423,-0.31649509084931465,0.31649509084931465
StatTrak™ SSG 08 | Abyss (Minimal Wear),9.320458333333333,17708,-0.015141750121323225,0.09408181114302466,-0.19142394109375976,0.19142394109375976
SSG 08 | Hand Brake (Well-Worn),1.5417407407407409,45230,-0.5305421489670654,-0.09220836955979538,0.24899097878716123,0.24899097878716123
G3SG1 | Dream Glade (Battle-Scarred),1.246105152471083,86009,-0.07541864648771386,-0.07541864648771386,-0.20579707468419886,0.20579707468419886
Souvenir AWP | Acheron (Battle-Scarred),28.210211267605633,1046,-0.27850539912861216,-0.12498020764796296,1.1940701079246057,1.1940701079246057
G3SG1 | Keeping Tabs (Field-Tested),2.8758228105906314,9304,1.5472115806953382,1.6370971710841942,-0.7524712220834482,0.7524712220834482
SCAR-20 | Brass (Well-Worn),442.26990909090915,56,0.4840583696858623,0.5230712003941544,-0.43767013430562995,0.43767013430562995
SCAR-20 | Splash Jam (Well-Worn),46.65089090909089,191,0.6189296296594036,0.2370314929769805,-0.13630454998004926,0.13630454998004926
SSG 08 | Big Iron (Battle-Scarred),30.724662525879914,4030,0.2355087687502066,0.17773061406200374,0.03819199473430718,0.03819199473430718
StatTrak™ SSG 08 | Turbo Peek (Field-Tested),55.22698987854251,2815,0.2663378803646773,0.4921044083737931,-0.5128298332457792,0.5128298332457792
StatTrak™ AWP | Hyper Beast (Well-Worn),236.8465104477612,690,0.024895581664543785,0.022112698047322913,-0.16310355764135237,0.16310355764135237
G3SG1 | VariCamo (Field-Tested),0.23334906588003937,237435,-0.47470159277286833,0.0833455880044856,0.029879889323025464,0.029879889323025464
SSG 08 | Sand Dune (Field-Tested),14.330660714285715,1646,1.0654248181494583,0.8041705967417059,-0.2294146673088857,0.2294146673088857
StatTrak™ SSG 08 | Death's Head (Minimal Wear),74.37446153846155,303,0.2045014488360466,0.21985414687656044,-0.3293048880941931,0.3293048880941931
StatTrak™ G3SG1 | Demeter (Minimal Wear),32.80502222222222,208,0.08983976517833116,0.21585252068970356,-0.27478218041024477,0.27478218041024477
StatTrak™ AWP | Redline (Minimal Wear),647.9822559055119,418,-0.033353033039334914,0.1291606691191986,-0.2826907525951337,0.2826907525951337
G3SG1 | New Roots (Field-Tested),98.31035526315789,387,0.8037197238582307,2.095261796317314,-0.8057125806005239,0.8057125806005239
StatTrak™ AWP | Electric Hive (Minimal Wear),329.3880114068441,404,-0.03875407193903371,0.0817177666119515,-0.25510373284103455,0.25510373284103455
G3SG1 | Ventilator (Field-Tested),0.4365280898876404,48639,0.22937195948450087,0.054087124144745605,-0.06990454971102367,0.06990454971102367
StatTrak™ G3SG1 | Orange Crash (Field-Tested),0.7065578231292516,12826,0.13063624720370745,-0.029296157565103908,-0.07068345112547307,0.07068345112547307
StatTrak™ SCAR-20 | Cardiac (Well-Worn),37.63924354243542,522,0.2532372911588867,0.06753845488126091,-0.054105080788142856,0.054105080788142856
StatTrak™ SCAR-20 | Grotto (Field-Tested),2.394378947368421,5899,0.40363765342469937,0.1364299096882335,-0.2501621903520169,0.2501621903520169
SCAR-20 | Contractor (Factory New),0.3137916666666667,14763,-0.42621132040812915,0.09527251392802293,0.010353255565956485,0.010353255565956485
StatTrak™ SCAR-20 | Powercore (Field-Tested),2.6054595588235294,5153,0.09463136076100845,-0.010456602831131237,-0.07501497074175176,0.07501497074175176
AWP | Containment Breach (Factory New),1710.1204308943088,152,-0.027934987700883915,0.33945732200107237,-0.3673894599059057,0.3673894599059057
StatTrak™ AWP | Oni Taiji (Factory New),4190.7724,31,0.05012622276828743,0.28944010354602123,-0.2869369844705926,0.2869369844705926
SSG 08 | Parallax (Factory New),28.129117764471058,3463,0.22603537725725392,0.5654891494626821,-0.506540354253691,0.506540354253691
StatTrak™ G3SG1 | Azure Zebra (Minimal Wear),23.601767371601206,1004,0.41662873782522314,0.3011215272095278,-0.2747658402542367,0.2747658402542367
Souvenir G3SG1 | Polar Camo (Field-Tested),2.3342422360248443,3004,-0.18672797131295163,0.10008077061058304,0.23199292525163992,0.23199292525163992
StatTrak™ SCAR-20 | Outbreak (Battle-Scarred),3.6439303030303027,1063,2.8121338837640644,0.33085098667539004,0.11192526659704703,0.11192526659704703
AWP | Safari Mesh (Field-Tested),0.20256876227897835,733266,-0.4928695010025851,-0.11400418541964126,-0.05239502857435433,0.05239502857435433
StatTrak™ SCAR-20 | Jungle Slipstream (Factory New),2.9985631262525048,6522,0.06549513880189152,0.045687586907298496,-0.04838487894562945,0.04838487894562945
SCAR-20 | Bloodsport (Field-Tested),13.749202976995939,13113,0.26459017509960897,0.1552312775419913,-0.09329244245628161,0.09329244245628161
AWP | BOOM (Factory New),1614.0340508474578,67,0.0480611449663444,0.36051162655617003,-0.29531099321228105,0.29531099321228105
AWP | Mortis (Field-Tested),8.217468565815325,238095,-0.028060536388042002,-0.15868764071595853,0.21617624231985264,0.21617624231985264
StatTrak™ SSG 08 | Necropos (Well-Worn),2.519742895805142,12793,-0.05410289817879591,0.07995633870382922,-0.082837076013926,0.082837076013926
AWP | POP AWP (Field-Tested),21.694907253269918,25038,1.073837933559152,1.0945196691967665,-0.6399485913781944,0.6399485913781944
StatTrak™ SSG 08 | Dragonfire (Well-Worn),158.5391027027027,250,0.17873705648793414,0.024135939574196536,0.11240881709593091,0.11240881709593091
SSG 08 | Fever Dream (Field-Tested),2.4017917485265223,202290,0.08698976959887113,0.009929693227570665,-0.1688019735100348,0.1688019735100348
G3SG1 | Safari Mesh (Battle-Scarred),8.322845794392522,417,1.0034357719304041,0.3146442230751087,-0.18836527600342912,0.18836527600342912
SCAR-20 | Storm (Well-Worn),12.166316546762591,805,0.9381430901098172,0.550671561870554,-0.29406724670436535,0.29406724670436535
StatTrak™ SSG 08 | Fever Dream (Well-Worn),14.152479166666668,3129,0.03887533645204466,0.016861004477918478,0.027184446630153125,0.027184446630153125
StatTrak™ SCAR-20 | Jungle Slipstream (Minimal Wear),1.4259303482587065,8487,0.2678116571448738,0.013380473837336676,-0.03588009623231898,0.03588009623231898
SSG 08 | Blood in the Water (Factory New),300.52496378830085,822,0.0688897718770404,0.1374177626742588,-0.2360942517773691,0.2360942517773691
SCAR-20 | Cardiac (Well-Worn),14.31828824833703,2740,0.1705373160974206,0.08998776013090687,-0.07772246573121856,0.07772246573121856
G3SG1 | Hunter (Battle-Scarred),0.26533514986376017,21657,-0.4150600979641448,0.14479849990897822,-0.01605948649604248,0.01605948649604248
Souvenir G3SG1 | VariCamo (Field-Tested),99.06736585365854,42,0.5155360961369447,0.4448523424170951,-0.06321923889580658,0.06321923889580658
SSG 08 | Prey (Field-Tested),2.3804169096209913,25759,2.857347841966836,2.330224520814171,-0.6488733801626551,0.6488733801626551
SCAR-20 | Palm (Well-Worn),68.22417171717173,136,0.08971599280013183,0.5272417852669529,0.09843732122557833,0.09843732122557833
Souvenir SCAR-20 | Contractor (Well-Worn),64.44669999999999,10,1.5359836933211082,0.5935655823017494,-0.16110179523492218,0.16110179523492218
Souvenir G3SG1 | Jungle Dashed (Field-Tested),30.441086486486483,321,-0.17625713213171337,0.3685800152483149,-0.02633542280025282,0.02633542280025282
Souvenir G3SG1 | New Roots (Minimal Wear),0.9604391304347825,2910,-0.23309654196086776,-0.38753226887113923,-0.11575509046250901,0.11575509046250901
SSG 08 | Dragonfire (Minimal Wear),64.46457126303592,16317,-0.0012832658352514004,0.012790524491689895,0.044561261742629636,0.044561261742629636
StatTrak™ SCAR-20 | Bloodsport (Field-Tested),24.506917594654787,2451,0.18838009591097366,0.04559199422870325,-0.02702183844016448,0.02702183844016448
G3SG1 | Contractor (Well-Worn),11.04063076923077,101,0.5503910084187263,0.30702974490870055,-0.26590451641376167,0.26590451641376167
StatTrak™ SCAR-20 | Poultrygeist (Field-Tested),0.5357719123505976,83197,-0.2736955457291647,-0.2736955457291647,-0.10694504079003864,0.10694504079003864
AWP | Lightning Strike (Minimal Wear),2694.787342857143,39,0.09146669485803027,0.46881826617414435,-0.30593917215988436,0.30593917215988436
StatTrak™ SSG 08 | Parallax (Minimal Wear),31.831439516129034,3073,0.14853033312611236,0.4415336773418098,-0.4754627426865078,0.4754627426865078
StatTrak™ G3SG1 | The Executioner (Battle-Scarred),12.256653846153847,1659,0.12898235888591433,-0.019159570150208048,0.24306784553358776,0.24306784553358776
G3SG1 | Black Sand (Well-Worn),4.509822695035461,858,0.4502336717295515,0.5246091844341916,-0.11398178284339487,0.11398178284339487
G3SG1 | Desert Storm (Minimal Wear),0.045397029702970305,190029,-0.49373920435123253,-0.03302527532403348,0.024401013532035117,0.024401013532035117
AWP | Worm God (Factory New),11.736634999999998,62069,0.06739537144178419,0.11000991913963862,-0.21171698394962526,0.21171698394962526
SSG 08 | Sand Dune (Minimal Wear),40.810287037037035,691,1.019244779535768,0.7597373512583808,-0.2904698118708868,0.2904698118708868
SCAR-20 | Poultrygeist (Well-Worn),0.22391750278706798,41366,-0.22421345295934725,-0.22421345295934725,-0.16081390866857362,0.16081390866857362
G3SG1 | Desert Storm (Battle-Scarred),0.038214717741935494,163444,-0.7638310902997502,0.24936705033277617,0.02440096447361516,0.02440096447361516
AWP | Exoskeleton (Minimal Wear),20.527403470715836,29943,0.3210296335131286,0.6795343598491427,-0.46524456716509677,0.46524456716509677
StatTrak™ AWP | Containment Breach (Field-Tested),802.6290702702704,255,0.10680115851586525,0.16810674070583695,-0.32012391823712577,0.32012391823712577
SSG 08 | Carbon Fiber (Minimal Wear),15.873209549071618,1453,0.8686355967394838,1.0156729254534502,-0.5854155629156171,0.5854155629156171
G3SG1 | Azure Zebra (Factory New),9.430307692307693,2531,0.48832743808324364,0.29486949349027014,-0.24610119375601044,0.24610119375601044
StatTrak™ SSG 08 | Ghost Crusader (Field-Tested),8.98531750339213,12731,0.16646116992438778,0.0007691390902746087,-0.008832228007578888,0.008832228007578888
AWP | Hyper Beast (Field-Tested),137.20757019704433,13678,-0.09405081530618377,0.046414736725784556,-0.21320043971339137,0.21320043971339137
StatTrak™ AWP | Chromatic Aberration (Battle-Scarred),67.00842328042327,4928,-0.4346652821345996,-0.4346652821345996,0.259391771019678,0.259391771019678
G3SG1 | The Executioner (Well-Worn),5.987148760330578,6096,-0.09916879784265559,0.0491417680868705,0.14108625638122188,0.14108625638122188
StatTrak™ G3SG1 | Dream Glade (Minimal Wear),4.71072366621067,18070,-0.03216712616853885,-0.03216712616853885,-0.1286947297362457,0.1286947297362457
StatTrak™ G3SG1 | Murky (Field-Tested),6.167147157190636,739,0.49861273473285894,0.13621705546207766,-0.20310899282155764,0.20310899282155764
StatTrak™ SSG 08 | Ghost Crusader (Well-Worn),6.236582260371959,11169,0.06565672396685229,-0.015887206861231597,0.059499205348760784,0.059499205348760784
SSG 08 | Ghost Crusader (Battle-Scarred),1.4879880668257757,22682,0.044688217140025896,0.08989022264939386,0.015206943999438656,0.015206943999438656
SCAR-20 | Army Sheen (Field-Tested),9.901174479166668,1335,1.2862190911977456,0.6464348802116824,-0.3158372306436359,0.3158372306436359
SCAR-20 | Torn (Minimal Wear),4.015358353510896,3711,0.19298489160247861,0.34515325770841715,-0.2859877251929184,0.2859877251929184
AWP | Hyper Beast (Well-Worn),98.58395518207283,8703,-0.11002017511737874,0.034768960013979625,-0.19615709935870437,0.19615709935870437
SCAR-20 | Magna Carta (Well-Worn),90.99745901639344,94,1.3721229368090937,1.6658145543044767,-0.5576330532212885,0.5576330532212885
Souvenir SSG 08 | Jungle Dashed (Battle-Scarred),0.19664231738035268,14154,-0.5509241502134888,-0.03737431384103143,-0.15389314191166703,0.15389314191166703
AWP | Phobos (Minimal Wear),5.680109575518262,114037,-0.012377909616045889,-0.04718695018425454,-0.1061793647719789,0.1061793647719789
SSG 08 | Death's Head (Minimal Wear),35.590973871733965,1500,-0.009977739841478468,0.38888878053740333,-0.36986366666235115,0.36986366666235115
SCAR-20 | Green Marine (Battle-Scarred),0.7865828220858896,5273,0.5887132710324031,0.11148270824496398,-0.12087886223848371,0.12087886223848371
AWP | Neo-Noir (Field-Tested),104.93001738241308,42775,-0.12004050847444545,-0.06725631772195775,0.038403460046050705,0.038403460046050705
StatTrak™ G3SG1 | Flux (Factory New),252.58175581395344,107,-0.03125016423762462,0.12204534692557925,-0.17392062412859005,0.17392062412859005
G3SG1 | Ancient Ritual (Factory New),16.81314624505929,576,0.8310118304098736,0.9147087551134724,-0.35865577157951545,0.35865577157951545
SSG 08 | Sea Calico (Field-Tested),1175.3395,25,0.44852929001843045,0.5862465072445268,-0.46320773122020675,0.46320773122020675
StatTrak™ SCAR-20 | Enforcer (Well-Worn),2.66268,5788,-0.12068309409960512,-0.11725468064425981,-0.13865266276069138,0.13865266276069138
SSG 08 | Necropos (Factory New),4.99802296819788,5799,-0.14155604826305693,0.05669793760818371,-0.12348923340624604,0.12348923340624604
G3SG1 | Arctic Camo (Factory New),305.118,4,-0.07780107066691812,0.4268313874652129,-0.2748391293595257,0.2748391293595257
SCAR-20 | Grotto (Well-Worn),1.184015909090909,3080,0.33829367006432426,0.1242644223003529,-0.09566529464592247,0.09566529464592247
StatTrak™ SSG 08 | Fever Dream (Battle-Scarred),5.988232035928144,9785,0.08054333713194774,-0.047724869592414475,0.02220165581578118,0.02220165581578118
StatTrak™ AWP | Capillary (Field-Tested),5.2208887795275585,133319,0.03625565241918168,-0.04785891786701143,-0.03633009113268205,0.03633009113268205
AWP | Electric Hive (Well-Worn),165.97990673575129,274,0.0049562292932974275,0.19978489913075018,-0.20175637827130866,0.20175637827130866
StatTrak™ AWP | Fever Dream (Battle-Scarred),73.08574818401937,1801,0.17149626701037465,0.009691957572247617,0.10856761182200612,0.10856761182200612
G3SG1 | Flux (Field-Tested),36.061521394611724,6864,0.23695649582527803,0.20952252792005627,-0.20986850506716137,0.20986850506716137
G3SG1 | Stinger (Field-Tested),1.755481575603558,23447,0.03016912775415958,0.09566570751410763,-0.14557992139260453,0.14557992139260453
StatTrak™ SSG 08 | Dark Water (Field-Tested),11.482812144212524,4495,0.36828449137321245,0.23964032385191716,-0.3008098924646132,0.3008098924646132
StatTrak™ AWP | Capillary (Well-Worn),8.142142461964038,9600,0.04774442151489469,-0.060494734271584964,-0.011917540938260982,0.011917540938260982
Souvenir AWP | Pink DDPAT (Factory New),2280.632,2,-0.09207911249052454,inf,inf,inf
AWP | Hyper Beast (Factory New),452.3530428893905,1735,-0.016995441195580687,0.10195794068361486,-0.2248893559629501,0.2248893559629501
StatTrak™ SCAR-20 | Jungle Slipstream (Field-Tested),0.6561887608069163,16503,0.10559237097835292,-0.038955636342701834,-0.023140956866937765,0.023140956866937765
SSG 08 | Turbo Peek (Field-Tested),23.616993063583816,22031,0.2692024896114969,0.4768319634037008,-0.5230445789783227,0.5230445789783227
Souvenir SSG 08 | Tropical Storm (Minimal Wear),25.78922746781116,381,-0.017233164488934874,0.05140914370831011,-0.041093603562631156,0.041093603562631156
G3SG1 | Ancient Ritual (Field-Tested),13.573456937799042,2286,0.9503582710601622,0.9870932588732062,-0.44008482586179004,0.44008482586179004
AWP | Asiimov (Battle-Scarred),381.55607223796034,9624,0.04159731146888582,0.15061150338013876,-0.2722437422221757,0.2722437422221757
StatTrak™ SCAR-20 | Blueprint (Well-Worn),1.3758736559139786,1497,0.036507049259662944,0.07131625159927542,-0.0344749602035633,0.0344749602035633
SCAR-20 | Storm (Battle-Scarred),11.898198170731707,1075,0.9033364937045607,0.5320276425111353,-0.2898875414798849,0.2898875414798849
StatTrak™ SCAR-20 | Enforcer (Field-Tested),3.424823088455772,11158,-0.1223088289453072,-0.11239910947694433,-0.105333872460091,0.105333872460091
SCAR-20 | Magna Carta (Field-Tested),100.42415522388059,904,1.314816271497422,1.811078563709371,-0.5808586469811604,0.5808586469811604
AWP | Elite Build (Factory New),155.46231578947368,1659,0.13442374493979542,0.19493454169176486,-0.22885083850178597,0.22885083850178597
SSG 08 | Hand Brake (Battle-Scarred),1.4215172031076582,33120,-0.5160095079775573,-0.08708080991927544,0.27232968876105706,0.27232968876105706
SSG 08 | Parallax (Minimal Wear),18.52957034795764,8394,0.36813525503289085,0.7464174923222415,-0.5602441039393701,0.5602441039393701
G3SG1 | Digital Mesh (Factory New),4.185431578947369,1716,0.3050947146234639,0.6869794347474593,-0.5162596537405671,0.5162596537405671
StatTrak™ SCAR-20 | Crimson Web (Battle-Scarred),22.863251968503935,604,0.5158200136590216,0.2707033454417381,-0.15727570208267566,0.15727570208267566
SSG 08 | Ghost Crusader (Factory New),14.886369905956112,6903,0.15978044971013233,0.07003161538189795,-0.03995689965102953,0.03995689965102953
G3SG1 | Dream Glade (Field-Tested),1.4038076545632974,190474,0.010650691168669143,0.010650691168669143,-0.1306883788434067,0.1306883788434067
StatTrak™ AWP | Capillary (Minimal Wear),9.016988764044946,48598,0.08172272937593753,-0.026710588874601704,-0.055048827635298815,0.055048827635298815
StatTrak™ AWP | PAW (Well-Worn),21.253065173116088,2813,-0.12926565595187456,-0.09286522814302595,0.05729441389362997,0.05729441389362997
SSG 08 | Tropical Storm (Field-Tested),45.59977049180328,822,0.9885464684660942,0.637334373464423,-0.25622275015054474,0.25622275015054474
StatTrak™ G3SG1 | Azure Zebra (Field-Tested),23.547363157894736,339,0.48153189000849944,0.31113785947590766,-0.22650139592260654,0.22650139592260654
StatTrak™ G3SG1 | Hunter (Battle-Scarred),0.4489630872483221,6836,-0.12485633269975822,-0.03949327034806279,-0.006412485902750902,0.006412485902750902
G3SG1 | Hunter (Factory New),1.5468622366288491,6601,0.24984164901908365,0.1508208266204426,-0.04056297074616678,0.04056297074616678
StatTrak™ AWP | BOOM (Field-Tested),679.8989999999998,144,0.17977886473722882,0.16341717349089288,-0.24845691757441973,0.24845691757441973
Souvenir SCAR-20 | Storm (Well-Worn),3.6475958904109587,582,0.606621370245207,0.20334223860325404,-0.0707492166630393,0.0707492166630393
SSG 08 | Spring Twilly (Battle-Scarred),4.520479809976247,2596,1.6263285135096084,1.8063737430335451,-0.7126157819905099,0.7126157819905099
StatTrak™ SSG 08 | Abyss (Well-Worn),2.306895299145299,30726,-0.1607050493369662,0.09455355364457903,-0.1454553495048894,0.1454553495048894
