name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
Autograph Capsule | Team Liquid | Atlanta 2017,55.72541558441559,127,0.3637694698340943,0.7258346563244356,-0.3147962815896294,0.3147962815896294
Boston 2018 Nuke Souvenir Package,244.78644827586206,42,0.3623138074133455,0.4402088638167667,-0.36792997856581894,0.36792997856581894
Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016,23.4312,94,0.35295024974273737,0.45899221812411584,-0.34853367058712753,0.34853367058712753
Antwerp 2022 Legends Sticker Capsule,2.434343503937008,622212,-0.3970578279359041,-0.3970578279359041,-0.8605419573013798,0.8605419573013798
Berlin 2019 Minor Challengers Autograph Capsule,9.963596946564886,50393,0.6440650017500631,0.41932482237986013,-0.42921320860843987,0.42921320860843987
Operation Bravo Case,211.84069408224676,63363,-0.05017128396566539,0.44716664406678985,-0.22050907160842254,0.22050907160842254
Prisma Case,3.121227674190383,4619769,0.4440072819402647,1.6175587476877804,-0.20206743971854196,0.20206743971854196
Antwerp 2022 Nuke Souvenir Package,12.503648780487804,1805,-0.14315053575162426,-0.14315053575162426,-0.7681438664097624,0.7681438664097624
Autograph Capsule | Group C (Foil) | Cologne 2015,88.08016751269034,383,0.16053164319690247,0.48704888162268667,-0.3495508280759565,0.3495508280759565
Atlanta 2017 Cobblestone Souvenir Package,6307.29196,30,0.5280535428328729,0.8809565039162935,-0.4533591089434785,0.4533591089434785
Autograph Capsule | Team Liquid | MLG Columbus 2016,26.34673509933775,280,0.08276650439360973,0.5367097074614696,-0.3526356498358508,0.3526356498358508
Team Roles Capsule,4.205187368421052,6083,-0.013690167013655141,-0.015521128565960687,-0.05905301945824214,0.05905301945824214
Operation Broken Fang Case,22.634244357212957,379610,0.5811850899452063,1.2915267367358585,-0.6982580694056268,0.6982580694056268
CS:GO Weapon Case 2,59.01882429718875,77806,0.2982777477930527,0.629029186649566,-0.1932426730073386,0.1932426730073386
Horizon Case,4.365218074656188,2518577,0.6287161436446304,1.2864622986987477,-0.201416401669629,0.201416401669629
Katowice 2019 Returning Challengers Autograph Capsule,23.641278301886796,3951,-0.11865156420845467,0.24891727302541863,-0.4220750427822253,0.4220750427822253
Autograph Capsule | Virtus.Pro | Cologne 2015,19.22467730496454,652,0.11777959379511746,0.3713425916393911,-0.35084290682005836,0.35084290682005836
Antwerp 2022 Contenders Autograph Capsule,2.2864185814185816,471932,-0.11913053065017151,-0.11913053065017151,-0.7761533911718683,0.7761533911718683
Collectible Pins Capsule Series 2,41.9980218579235,1670,-0.04785930343178079,-0.020125068263856006,-0.12209296979326338,0.12209296979326338
Katowice 2019 Train Souvenir Package,46.264617283950614,107,0.2525556452259073,0.34898885830667176,-0.3308767388469155,0.3308767388469155
EMS One 2014 Souvenir Package,4000.0464285714293,7,0.2607409520458094,0.45701951617407427,-0.11609573487588268,0.11609573487588268
Perfect World Sticker Capsule 1,4.1885440900562845,12711,-0.03030968893886312,0.005581706294662874,0.08081668514232582,0.08081668514232582
Autograph Capsule | Counter Logic Gaming | Cologne 2016,83.63358333333333,26,0.5343128567694796,0.6270554087716729,-0.26478354725675757,0.26478354725675757
Autograph Capsule | OpTic Gaming | Atlanta 2017,54.87011111111111,105,0.13039752634494936,0.6427476969391354,-0.34719101175152994,0.34719101175152994
Autograph Capsule | Team EnVyUs | Cologne 2016,96.78995833333333,37,0.5591087910029934,0.5222642686045375,-0.403031786135662,0.403031786135662
Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,14.945516339869283,772,0.07187369138190759,0.3646154471009887,-0.3388616162483956,0.3388616162483956
Rio 2022 Legends Sticker Capsule,1.0823482142857141,503523,-0.47388783549547175,-0.47388783549547175,-0.7896604560504424,0.7896604560504424
2020 RMR Challengers,0.9068153380423815,301425,-0.24656880408127074,0.25405570013101153,-0.4911742106409058,0.4911742106409058
Krakow 2017 Challengers Autograph Capsule,146.48618203883495,2057,-0.39704976330542985,1.4856410525232642,-0.4850065880373055,0.4850065880373055
Clutch Case,1.9391335952848723,5649232,-0.2820879342980992,1.1792660660164727,-0.034900951583669196,0.034900951583669196
Antwerp 2022 Inferno Souvenir Package,12.821414868105515,2199,-0.13846938762668612,-0.13846938762668612,-0.7077740863787375,0.7077740863787375
Antwerp 2022 Mirage Souvenir Package,17.562027079303675,6854,-0.16706927780039346,-0.16706927780039346,-0.7834576014153924,0.7834576014153924
Autograph Capsule | GODSENT | Atlanta 2017,19.569716666666668,196,0.035882699240785576,0.47488933555285184,-0.31748589091183194,0.31748589091183194
DreamHack Cluj-Napoca 2015 Cobblestone Souvenir Package,6355.555387096775,38,0.44537248460881607,0.6915973286321611,-0.4148354362132531,0.4148354362132531
Katowice 2019 Inferno Souvenir Package,47.586683937823835,295,0.07101970191681707,0.12268799634589236,-0.4224227389725318,0.4224227389725318
MLG Columbus 2016 Cache Souvenir Package,117.98049999999998,35,0.2808880409745638,0.32927976118431573,-0.2654217125304157,0.2654217125304157
Huntsman Weapon Case,44.50806126482214,126420,0.23659797689554998,0.793798728096156,-0.2954669878665373,0.2954669878665373
Stockholm 2021 Finalists Autograph Capsule,2.748835913312693,98334,-0.2062351596199287,-0.2062351596199287,-0.5764313651165596,0.5764313651165596
Gamma Case,11.298611001964638,1631922,0.48745937458686966,1.5318296294907225,-0.1879214472561988,0.1879214472561988
Autograph Capsule | Fnatic | Cluj-Napoca 2015,18.32649132947977,317,0.04976213592766151,0.3845400281381995,-0.3710674525862311,0.3710674525862311
Autograph Capsule | Team Kinguin | Cologne 2015,24.748071428571425,451,0.2564015043576447,0.3994415505347675,-0.36348066453167527,0.36348066453167527
London 2018 Overpass Souvenir Package,98.65599337748344,255,0.3402412047262045,0.41259918241504207,-0.44913242859126595,0.44913242859126595
ESL One Katowice 2015 Overpass Souvenir Package,1059.925,7,0.9016580966387477,0.4586816200011483,-0.31359814681844145,0.31359814681844145
Atlanta 2017 Train Souvenir Package,48.23355319148936,129,0.1438552782596053,0.3848567088202794,-0.30733670731629087,0.30733670731629087
ESL One Cologne 2015 Mirage Souvenir Package,116.77216949152542,64,0.12365667441324414,0.3244066067751333,-0.3426678167968004,0.3426678167968004
